time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
2026-01-18 02:10:00,0.45,97.83333333333333,0.15,0.0,1028.1,1023.2,0.0,13.799999999999999,103.33333333333333,0.0,0.0
2026-01-18 02:15:00,0.425,97.75,0.125,0.0,1028.1,1023.2,0.0,13.85,103.5,0.0,0.0
2026-01-18 02:20:00,0.4,97.66666666666667,0.09999999999999999,0.0,1028.1,1023.2,0.0,13.9,103.66666666666667,0.0,0.0
2026-01-18 02:25:00,0.375,97.58333333333333,0.07499999999999998,0.0,1028.1,1023.2,0.0,13.95,103.83333333333333,0.0,0.0
2026-01-18 02:30:00,0.35,97.5,0.04999999999999999,0.0,1028.1,1023.2,0.0,14.0,104.0,0.0,0.0
2026-01-18 02:35:00,0.325,97.41666666666667,0.024999999999999967,0.0,1028.1,1023.2,0.0,14.05,104.16666666666667,0.0,0.0
2026-01-18 02:40:00,0.30000000000000004,97.33333333333333,-2.7755575615628914e-17,0.0,1028.1,1023.2,0.0,14.1,104.33333333333333,0.0,0.0
2026-01-18 02:45:00,0.275,97.25,-0.025000000000000022,0.0,1028.1,1023.2,0.0,14.15,104.5,0.0,0.0
2026-01-18 02:50:00,0.25,97.16666666666667,-0.050000000000000044,0.0,1028.1,1023.2,0.0,14.200000000000001,104.66666666666667,0.0,0.0
2026-01-18 02:55:00,0.22500000000000003,97.08333333333333,-0.07500000000000007,0.0,1028.1,1023.2,0.0,14.25,104.83333333333333,0.0,0.0
2026-01-18 03:00:00,0.2,97.0,-0.1,0.0,1028.1,1023.2,0.0,14.3,105.0,0.0,0.0
2026-01-18 03:05:00,0.18333333333333335,96.91666666666667,-0.13333333333333333,0.0,1028.1083333333333,1023.2083333333334,0.0,14.325000000000001,105.08333333333333,0.0,0.0
2026-01-18 03:10:00,0.16666666666666669,96.83333333333333,-0.16666666666666669,0.0,1028.1166666666666,1023.2166666666667,0.0,14.350000000000001,105.16666666666667,0.0,0.0
2026-01-18 03:15:00,0.15000000000000002,96.75,-0.2,0.0,1028.125,1023.225,0.0,14.375,105.25,0.0,0.0
2026-01-18 03:20:00,0.13333333333333336,96.66666666666667,-0.23333333333333334,0.0,1028.1333333333332,1023.2333333333333,0.0,14.4,105.33333333333333,0.0,0.0
2026-01-18 03:25:00,0.11666666666666668,96.58333333333333,-0.26666666666666666,0.0,1028.1416666666667,1023.2416666666667,0.0,14.425,105.41666666666667,0.0,0.0
2026-01-18 03:30:00,0.1,96.5,-0.30000000000000004,0.0,1028.15,1023.25,0.0,14.45,105.5,0.0,0.0
2026-01-18 03:35:00,0.08333333333333334,96.41666666666667,-0.33333333333333337,0.0,1028.1583333333333,1023.2583333333333,0.0,14.475,105.58333333333333,0.0,0.0
2026-01-18 03:40:00,0.06666666666666668,96.33333333333333,-0.3666666666666667,0.0,1028.1666666666667,1023.2666666666667,0.0,14.5,105.66666666666667,0.0,0.0
2026-01-18 03:45:00,0.05000000000000002,96.25,-0.4,0.0,1028.175,1023.275,0.0,14.525,105.75,0.0,0.0
2026-01-18 03:50:00,0.033333333333333354,96.16666666666667,-0.43333333333333335,0.0,1028.1833333333334,1023.2833333333333,0.0,14.55,105.83333333333333,0.0,0.0
2026-01-18 03:55:00,0.01666666666666669,96.08333333333333,-0.4666666666666667,0.0,1028.1916666666666,1023.2916666666666,0.0,14.575,105.91666666666667,0.0,0.0
2026-01-18 04:00:00,0.0,96.0,-0.5,0.0,1028.2,1023.3,0.0,14.6,106.0,0.0,0.0
2026-01-18 04:05:00,-0.016666666666666666,96.0,-0.525,0.0,1028.2166666666667,1023.3166666666666,0.0,14.591666666666667,106.08333333333333,0.0,0.0
2026-01-18 04:10:00,-0.03333333333333333,96.0,-0.55,0.0,1028.2333333333333,1023.3333333333333,0.0,14.583333333333332,106.16666666666667,0.0,0.0
2026-01-18 04:15:00,-0.05,96.0,-0.575,0.0,1028.25,1023.3499999999999,0.0,14.575,106.25,0.0,0.0
2026-01-18 04:20:00,-0.06666666666666667,96.0,-0.6,0.0,1028.2666666666667,1023.3666666666667,0.0,14.566666666666666,106.33333333333333,0.0,0.0
2026-01-18 04:25:00,-0.08333333333333333,96.0,-0.625,0.0,1028.2833333333333,1023.3833333333333,0.0,14.558333333333334,106.41666666666667,0.0,0.0
2026-01-18 04:30:00,-0.1,96.0,-0.65,0.0,1028.3000000000002,1023.4,0.0,14.55,106.5,0.0,0.0
2026-01-18 04:35:00,-0.11666666666666667,96.0,-0.675,0.0,1028.3166666666668,1023.4166666666666,0.0,14.541666666666666,106.58333333333333,0.0,0.0
2026-01-18 04:40:00,-0.13333333333333333,96.0,-0.7000000000000001,0.0,1028.3333333333335,1023.4333333333333,0.0,14.533333333333333,106.66666666666667,0.0,0.0
2026-01-18 04:45:00,-0.15,96.0,-0.7250000000000001,0.0,1028.3500000000001,1023.45,0.0,14.525,106.75,0.0,0.0
2026-01-18 04:50:00,-0.16666666666666666,96.0,-0.75,0.0,1028.3666666666668,1023.4666666666667,0.0,14.516666666666666,106.83333333333333,0.0,0.0
2026-01-18 04:55:00,-0.18333333333333332,96.0,-0.7750000000000001,0.0,1028.3833333333334,1023.4833333333333,0.0,14.508333333333333,106.91666666666667,0.0,0.0
2026-01-18 05:00:00,-0.2,96.0,-0.8,0.0,1028.4,1023.5,0.0,14.5,107.0,0.0,0.0
2026-01-18 05:05:00,-0.2,96.08333333333333,-0.7833333333333333,0.0,1028.3916666666667,1023.4916666666667,0.0,14.591666666666667,106.75,0.0,0.0
2026-01-18 05:10:00,-0.2,96.16666666666667,-0.7666666666666667,0.0,1028.3833333333334,1023.4833333333333,0.0,14.683333333333334,106.5,0.0,0.0
2026-01-18 05:15:00,-0.2,96.25,-0.75,0.0,1028.375,1023.475,0.0,14.775,106.25,0.0,0.0
