jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
03-26,7.151388888888889,69.98611111111111,1.6513888888888888,0.015277777777777779,1025.225,1020.4847222222221,0.08194444444444444,11.68888888888889,177.125,97.25,98.59305555555555
03-27,7.218055555555556,72.47222222222223,2.1902777777777778,0.03888888888888889,1023.6277777777777,1018.8958333333334,0.08652777777777779,12.8625,159.80555555555554,110.47222222222223,108.32499999999999
03-28,7.576388888888889,71.26388888888889,2.261111111111111,0.001388888888888889,1021.9972222222223,1017.2791666666667,0.09444444444444444,13.905555555555557,266.30555555555554,119.48611111111111,117.90555555555557
03-29,7.027777777777778,69.23611111111111,1.4083333333333334,0.022222222222222223,1020.2236111111112,1015.5069444444445,0.07166666666666667,15.902777777777779,230.94444444444446,40.736111111111114,37.71805555555555
03-30,5.75,68.72222222222223,0.09861111111111115,0.016666666666666666,1020.6388888888889,1015.9027777777778,0.07500000000000001,10.955555555555556,216.63888888888889,71.08333333333333,71.96527777777777
03-31,5.718055555555555,62.52777777777778,-1.573611111111111,0.0041666666666666675,1019.0027777777777,1014.2680555555556,0.09347222222222223,12.8,145.08333333333334,84.84722222222223,87.48055555555555
04-01,5.605555555555556,59.15277777777778,-2.2291666666666665,0.01666666666666667,1014.7055555555556,1009.9930555555555,0.09583333333333334,17.475,190.06944444444446,78.25,77.58194444444445
04-02,4.663888888888889,65.97222222222223,-1.4930555555555556,0.0,1014.7944444444444,1010.0652777777777,0.08222222222222222,17.88888888888889,192.30555555555554,53.09722222222222,54.325
04-03,4.480555555555556,62.0,-2.7333333333333334,0.006944444444444444,1017.2611111111112,1012.5166666666667,0.085,15.870833333333334,272.4583333333333,71.22222222222223,75.40833333333333
04-04,4.9319444444444445,69.43055555555556,-0.6180555555555556,0.0763888888888889,1016.9347222222223,1012.1944444444445,0.07958333333333334,17.202777777777776,239.43055555555554,84.70833333333333,86.29583333333333
04-05,6.1305555555555555,68.84722222222223,0.35555555555555557,0.10555555555555556,1010.561111111111,1005.8819444444445,0.08625,19.91111111111111,216.04166666666666,78.94444444444444,77.63333333333334
04-06,7.925000000000001,66.125,1.4958333333333333,0.051388888888888894,1009.1583333333333,1004.5041666666667,0.1025,19.045833333333334,216.77777777777777,102.06944444444444,102.30694444444445
04-07,8.12638888888889,68.66666666666667,2.433333333333333,0.18055555555555555,1008.5152777777779,1003.8666666666666,0.10208333333333335,20.970833333333335,236.79166666666666,110.38888888888889,111.81666666666666
04-08,7.541666666666667,66.76388888888889,1.3569444444444445,0.061111111111111116,1013.0138888888889,1008.3347222222224,0.10222222222222223,18.163888888888888,213.51388888888889,114.25,114.19999999999999
04-09,7.765277777777778,65.69444444444444,1.4222222222222223,0.011111111111111112,1013.8416666666667,1009.1680555555556,0.10597222222222222,17.104166666666668,261.84722222222223,117.83333333333333,119.25972222222224
04-10,6.448611111111111,73.25,1.6180555555555556,0.10694444444444445,1018.8000000000001,1014.0791666666667,0.07916666666666666,12.370833333333334,223.30555555555554,79.22222222222223,77.7125
04-11,8.304166666666667,70.22222222222223,2.6180555555555554,0.03194444444444445,1018.8458333333333,1014.1555555555556,0.10486111111111111,10.723611111111111,177.55555555555554,134.34722222222223,134.875
04-12,8.606944444444444,63.59722222222222,1.25,0.0125,1018.8541666666666,1014.1722222222221,0.11625000000000002,12.25,207.05555555555554,111.66666666666667,111.1611111111111
04-13,8.009722222222223,61.916666666666664,0.5249999999999999,0.020833333333333332,1019.7555555555555,1015.0583333333333,0.11263888888888889,14.613888888888889,244.58333333333334,111.98611111111111,112.07499999999999
04-14,7.027777777777778,69.44444444444444,1.1708333333333334,0.07083333333333333,1022.5763888888889,1017.8499999999999,0.08888888888888889,12.880555555555555,271.19444444444446,83.01388888888889,85.56666666666666
04-15,6.844444444444445,70.22222222222223,1.4,0.05277777777777778,1024.4402777777777,1019.6999999999999,0.08,17.788888888888888,220.23611111111111,50.375,48.44027777777778
04-16,7.7666666666666675,62.958333333333336,0.7097222222222223,0.006944444444444444,1025.0055555555555,1020.2805555555556,0.11916666666666667,14.198611111111113,159.79166666666666,147.02777777777777,147.0027777777778
04-17,8.559722222222222,64.25,1.6027777777777779,0.023611111111111114,1022.998611111111,1018.2930555555556,0.11750000000000001,9.658333333333333,111.88888888888889,141.05555555555554,139.10833333333332
04-18,8.666666666666666,65.22222222222223,1.4152777777777779,0.08472222222222221,1019.8694444444445,1015.1875,0.11819444444444444,10.43888888888889,67.23611111111111,146.83333333333334,145.6236111111111
04-19,8.833333333333334,61.94444444444444,1.1583333333333334,0.002777777777777778,1019.4097222222222,1014.7319444444444,0.12805555555555556,13.855555555555556,61.041666666666664,154.20833333333334,154.64999999999998
04-20,9.1375,64.15277777777777,2.0902777777777777,0.002777777777777778,1019.3499999999999,1014.6736111111111,0.12722222222222224,12.202777777777778,146.36111111111111,142.79166666666666,142.85416666666666
04-21,10.019444444444444,62.611111111111114,2.5305555555555554,0.008333333333333335,1018.0625,1013.4055555555556,0.12930555555555556,14.89722222222222,151.54166666666666,132.18055555555554,133.96805555555557
04-22,9.495833333333334,62.65277777777778,2.154166666666667,0.019444444444444445,1018.6708333333333,1013.9944444444445,0.12097222222222223,16.820833333333333,144.65277777777777,118.98611111111111,119.46388888888889
04-23,10.613888888888889,57.375,1.901388888888889,0.0,1018.9305555555555,1014.2791666666667,0.14208333333333334,13.101388888888888,150.25,152.5,152.38888888888889
04-24,10.8,58.72222222222222,2.245833333333333,0.002777777777777778,1012.8680555555555,1008.2444444444445,0.1425,14.893055555555556,195.125,119.625,121.40972222222223
04-25,8.291666666666666,63.27777777777778,1.198611111111111,0.018055555555555557,1015.1763888888888,1010.501388888889,0.10347222222222223,12.672222222222222,202.52777777777777,74.43055555555556,73.92500000000001
04-26,8.759722222222223,59.361111111111114,0.2625,0.0,1016.4652777777778,1011.7930555555556,0.12375,7.816666666666666,175.375,125.125,128.10416666666666
04-27,10.462499999999999,55.47222222222222,1.0125000000000002,0.0,1015.8236111111112,1011.1875,0.14805555555555555,9.516666666666667,175.5,179.31944444444446,182.29444444444445
04-28,12.181944444444445,55.0,2.822222222222222,0.001388888888888889,1013.5749999999999,1008.9763888888889,0.15888888888888889,11.095833333333333,171.08333333333334,161.72222222222223,164.33472222222224
04-29,11.779166666666667,69.54166666666667,5.795833333333333,0.05972222222222222,1011.6722222222221,1007.0708333333334,0.10888888888888888,8.679166666666667,182.43055555555554,99.29166666666667,96.60694444444444
04-30,11.784722222222221,66.29166666666667,5.140277777777778,0.018055555555555557,1012.8194444444445,1008.2263888888889,0.10722222222222222,10.927777777777777,191.31944444444446,62.05555555555556,61.9375
05-01,11.158333333333333,65.81944444444444,4.594444444444445,0.058333333333333334,1012.4958333333333,1007.8805555555555,0.11486111111111111,10.541666666666666,127.88888888888889,89.22222222222223,89.53472222222223
05-02,10.505555555555555,73.84722222222223,5.527777777777778,0.23333333333333334,1012.1291666666667,1007.5138888888889,0.10222222222222223,11.084722222222222,223.58333333333334,92.22222222222223,94.32777777777778
05-03,10.052777777777777,69.25,4.116666666666666,0.023611111111111114,1016.4763888888889,1011.8319444444444,0.11499999999999999,13.95,254.98611111111111,115.54166666666667,114.75
05-04,11.009722222222223,70.40277777777777,5.444444444444445,0.0875,1012.2249999999999,1007.6166666666666,0.09847222222222222,12.965277777777779,230.43055555555554,56.458333333333336,55.53472222222222
05-05,10.086111111111112,64.58333333333333,3.2847222222222223,0.23750000000000002,1012.9000000000001,1008.2708333333334,0.1363888888888889,17.793055555555554,279.2083333333333,154.25,153.76805555555555
05-06,10.768055555555556,61.958333333333336,3.226388888888889,0.005555555555555556,1017.1041666666666,1012.4680555555556,0.14027777777777778,13.120833333333334,266.80555555555554,169.875,171.75833333333333
05-07,10.75138888888889,70.98611111111111,5.173611111111111,0.1,1017.9430555555555,1013.2986111111111,0.11611111111111111,11.916666666666666,259.3333333333333,104.90277777777777,102.84444444444445
05-08,12.370833333333334,59.458333333333336,3.6611111111111114,0.002777777777777778,1020.2291666666666,1015.6055555555556,0.16652777777777777,10.822222222222223,230.19444444444446,189.72222222222223,190.85555555555555
05-09,15.780555555555557,53.583333333333336,5.752777777777777,0.0,1017.4749999999999,1012.9097222222222,0.20041666666666666,11.225000000000001,114.5,223.95833333333334,224.55
05-10,18.908333333333335,54.27777777777778,8.691666666666666,0.0041666666666666675,1010.6055555555556,1006.1208333333333,0.19958333333333333,12.106944444444444,175.84722222222223,161.51388888888889,166.40833333333333
05-11,15.941666666666666,68.93055555555556,9.537500000000001,0.24027777777777778,1007.5916666666667,1003.0763888888889,0.1448611111111111,15.02222222222222,219.68055555555554,97.40277777777777,95.93472222222222
05-12,12.462499999999999,65.33333333333333,5.530555555555555,0.08055555555555556,1012.2708333333334,1007.688888888889,0.12458333333333334,15.912500000000001,278.52777777777777,95.18055555555556,99.09861111111111
05-13,11.962499999999999,70.52777777777777,6.051388888888889,0.15416666666666667,1011.3805555555555,1006.7833333333333,0.10500000000000001,13.941666666666666,260.1111111111111,66.73611111111111,70.07777777777778
05-14,11.758333333333333,67.86111111111111,5.269444444444444,0.04861111111111111,1013.8208333333334,1009.2097222222224,0.12388888888888888,14.970833333333335,253.02777777777777,94.26388888888889,95.94722222222222
05-15,12.225000000000001,65.20833333333333,5.152777777777778,0.04722222222222222,1015.4124999999999,1010.8041666666666,0.15638888888888888,9.802777777777777,230.625,188.05555555555554,191.5027777777778
05-16,13.815277777777778,60.486111111111114,5.547222222222222,0.013888888888888888,1013.8916666666667,1009.3208333333334,0.1627777777777778,13.430555555555555,184.34722222222223,143.15277777777777,146.2611111111111
05-17,14.416666666666666,64.01388888888889,6.986111111111111,0.17916666666666667,1014.6958333333334,1010.1166666666666,0.14430555555555558,10.694444444444445,212.63888888888889,120.47222222222223,120.85277777777777
05-18,15.11111111111111,60.0,6.704166666666667,0.020833333333333332,1018.4180555555556,1013.8430555555556,0.16458333333333333,14.176388888888889,229.75,113.93055555555556,112.9361111111111
05-19,15.993055555555555,63.041666666666664,8.181944444444445,0.020833333333333332,1017.9402777777777,1013.3805555555555,0.16736111111111113,12.295833333333333,254.73611111111111,136.79166666666666,135.68472222222223
05-20,15.784722222222221,61.59722222222222,7.569444444444445,0.11805555555555555,1018.4305555555555,1013.8638888888888,0.18097222222222223,12.397222222222222,247.86111111111111,197.59722222222223,197.83055555555555
05-21,14.768055555555556,56.916666666666664,5.625,0.025,1015.2847222222222,1010.7277777777776,0.1809722222222222,17.887500000000003,193.98611111111111,169.22222222222223,169.88888888888889
05-22,14.859722222222224,58.0,5.961111111111111,0.08055555555555555,1013.8499999999999,1009.2888888888889,0.16736111111111113,15.511111111111111,208.31944444444446,119.59722222222223,121.42361111111111
05-23,14.615277777777777,69.25,8.452777777777778,0.1277777777777778,1013.5819444444444,1009.0236111111111,0.14819444444444443,15.426388888888889,203.27777777777777,110.88888888888889,110.96527777777777
