jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
05-15,12.091666666666667,65.47222222222223,5.072222222222222,0.04722222222222222,1015.4666666666667,1010.8541666666666,0.15569444444444447,9.630555555555555,232.47222222222223,188.05555555555554,191.5027777777778
05-16,13.729166666666666,60.97222222222222,5.590277777777778,0.013888888888888888,1013.9888888888888,1009.4166666666666,0.16180555555555556,13.4875,184.55555555555554,143.15277777777777,146.2611111111111
05-17,14.405555555555557,64.0,6.972222222222222,0.17916666666666667,1014.5263888888888,1009.9472222222222,0.14375,10.587499999999999,211.69444444444446,120.47222222222223,120.85277777777777
05-18,15.112499999999999,59.583333333333336,6.601388888888889,0.020833333333333332,1018.3527777777776,1013.7791666666667,0.16597222222222224,14.309722222222222,227.70833333333334,113.93055555555556,112.9361111111111
05-19,15.962499999999999,63.041666666666664,8.145833333333334,0.020833333333333332,1017.9291666666666,1013.3694444444445,0.1675,12.306944444444445,251.79166666666666,136.79166666666666,135.68472222222223
05-20,15.805555555555555,61.52777777777778,7.572222222222223,0.10972222222222222,1018.5513888888888,1013.9833333333333,0.18097222222222223,12.170833333333333,254.55555555555554,197.59722222222223,197.83055555555555
05-21,14.794444444444444,57.56944444444444,5.798611111111111,0.03333333333333333,1015.2972222222221,1010.7402777777778,0.1798611111111111,17.955555555555556,191.56944444444446,169.22222222222223,169.88888888888889
05-22,14.862499999999999,57.27777777777778,5.801388888888889,0.058333333333333334,1013.938888888889,1009.3777777777777,0.16805555555555554,15.35277777777778,210.55555555555554,119.59722222222223,121.42361111111111
05-23,14.608333333333333,69.31944444444444,8.470833333333333,0.15000000000000002,1013.5472222222221,1008.9902777777778,0.14791666666666667,15.554166666666667,201.72222222222223,110.88888888888889,110.96527777777777
05-24,15.106944444444444,67.63888888888889,8.6375,0.12222222222222223,1014.1194444444445,1009.5583333333333,0.15986111111111112,16.730555555555554,213.83333333333334,135.97222222222223,137.74583333333334
05-25,13.191666666666666,69.98611111111111,7.430555555555555,0.058333333333333334,1017.4416666666667,1012.8347222222224,0.12375,15.265277777777776,266.9166666666667,92.20833333333333,88.9361111111111
05-26,14.125,65.63888888888889,7.234722222222222,0.05972222222222222,1020.2236111111112,1015.626388888889,0.15680555555555556,16.38888888888889,205.58333333333334,139.27777777777777,139.64305555555555
05-27,13.758333333333333,68.5,7.434722222222222,0.13333333333333333,1019.4027777777778,1014.8000000000001,0.14930555555555555,16.969444444444445,248.01388888888889,136.59722222222223,138.00416666666666
05-28,12.636111111111111,66.31944444444444,6.027777777777778,0.03194444444444445,1020.8152777777777,1016.186111111111,0.14555555555555555,18.391666666666666,244.76388888888889,126.73611111111111,125.90833333333333
05-29,12.662500000000001,66.61111111111111,6.051388888888889,0.020833333333333332,1021.3249999999999,1016.6986111111112,0.14097222222222222,12.7375,190.05555555555554,126.80555555555556,128.64166666666668
05-30,12.783333333333333,61.84722222222222,5.113888888888889,0.002777777777777778,1021.0666666666667,1016.4416666666667,0.16819444444444442,14.641666666666667,126.05555555555556,175.97222222222223,177.5861111111111
